attendance_id,member_id,check_in,check_out
8304,819,2024-02-26 06:00:00,2024-02-26 07:00:00
8305,819,2024-02-12 07:00:00,2024-02-12 09:00:00
8306,819,2024-02-19 06:00:00,2024-02-19 07:00:00
8307,819,2024-02-01 09:00:00,2024-02-01 10:00:00
8308,819,2024-01-19 06:00:00,2024-01-19 07:00:00
8309,820,2024-03-01 06:00:00,2024-03-01 07:00:00
8310,820,2024-01-31 06:00:00,2024-01-31 08:00:00
8311,820,2024-02-18 07:00:00,2024-02-18 09:00:00
8312,820,2024-01-22 06:00:00,2024-01-22 08:00:00
8313,820,2024-02-06 06:00:00,2024-02-06 08:00:00
8314,820,2024-02-29 09:00:00,2024-02-29 10:00:00
8315,820,2024-02-05 08:00:00,2024-02-05 09:00:00
8316,820,2024-02-03 08:00:00,2024-02-03 09:00:00
8317,820,2024-02-16 08:00:00,2024-02-16 09:00:00
8318,820,2024-03-01 08:00:00,2024-03-01 09:00:00
8319,820,2024-02-25 09:00:00,2024-02-25 11:00:00
8320,821,2024-01-04 06:00:00,2024-01-04 07:00:00
8321,821,2024-02-02 06:00:00,2024-02-02 08:00:00
8322,821,2024-02-03 09:00:00,2024-02-03 10:00:00
8323,821,2024-01-11 09:00:00,2024-01-11 10:00:00
8324,821,2024-02-23 09:00:00,2024-02-23 10:00:00
8325,821,2024-01-06 08:00:00,2024-01-06 09:00:00
8326,821,2024-01-28 07:00:00,2024-01-28 08:00:00
8327,821,2024-02-06 06:00:00,2024-02-06 08:00:00
8328,821,2024-01-21 08:00:00,2024-01-21 10:00:00
8329,821,2024-01-21 06:00:00,2024-01-21 08:00:00
8330,822,2024-01-18 09:00:00,2024-01-18 10:00:00
8331,822,2024-02-04 09:00:00,2024-02-04 11:00:00
8332,822,2024-01-18 09:00:00,2024-01-18 11:00:00
8333,822,2024-02-07 06:00:00,2024-02-07 07:00:00
8334,822,2024-02-24 06:00:00,2024-02-24 08:00:00
8335,822,2024-02-11 08:00:00,2024-02-11 10:00:00
8336,822,2024-01-05 08:00:00,2024-01-05 09:00:00
8337,822,2024-02-17 07:00:00,2024-02-17 08:00:00
8338,823,2024-02-17 08:00:00,2024-02-17 10:00:00
8339,823,2024-02-17 09:00:00,2024-02-17 11:00:00
8340,823,2024-01-13 06:00:00,2024-01-13 08:00:00
8341,823,2024-02-20 07:00:00,2024-02-20 08:00:00
8342,823,2024-01-31 06:00:00,2024-01-31 07:00:00
8343,823,2024-01-24 08:00:00,2024-01-24 10:00:00
8344,823,2024-02-24 06:00:00,2024-02-24 08:00:00
8345,823,2024-01-14 08:00:00,2024-01-14 10:00:00
8346,823,2024-02-18 09:00:00,2024-02-18 10:00:00
8347,823,2024-01-14 06:00:00,2024-01-14 07:00:00
8348,823,2024-02-22 09:00:00,2024-02-22 11:00:00
8349,823,2024-02-22 09:00:00,2024-02-22 11:00:00
8350,824,2024-02-24 08:00:00,2024-02-24 10:00:00
8351,824,2024-02-17 06:00:00,2024-02-17 08:00:00
8352,824,2024-02-25 06:00:00,2024-02-25 08:00:00
8353,824,2024-02-28 09:00:00,2024-02-28 11:00:00
8354,824,2024-01-16 06:00:00,2024-01-16 08:00:00
8355,824,2024-02-17 07:00:00,2024-02-17 08:00:00
8356,824,2024-01-22 07:00:00,2024-01-22 09:00:00
8357,824,2024-01-22 08:00:00,2024-01-22 10:00:00
8358,824,2024-01-07 08:00:00,2024-01-07 10:00:00
8359,824,2024-01-20 08:00:00,2024-01-20 09:00:00
8360,825,2024-02-28 07:00:00,2024-02-28 08:00:00
8361,825,2024-02-26 07:00:00,2024-02-26 08:00:00
8362,825,2024-02-19 08:00:00,2024-02-19 10:00:00
8363,825,2024-02-25 08:00:00,2024-02-25 09:00:00
8364,825,2024-01-11 08:00:00,2024-01-11 10:00:00
8365,825,2024-02-20 07:00:00,2024-02-20 08:00:00
8366,825,2024-02-23 07:00:00,2024-02-23 09:00:00
8367,825,2024-01-21 09:00:00,2024-01-21 11:00:00
8368,825,2024-02-29 07:00:00,2024-02-29 09:00:00
8369,825,2024-01-04 08:00:00,2024-01-04 09:00:00
8370,825,2024-02-29 08:00:00,2024-02-29 09:00:00
8371,825,2024-02-18 08:00:00,2024-02-18 10:00:00
8372,825,2024-01-01 08:00:00,2024-01-01 10:00:00
8373,825,2024-02-09 06:00:00,2024-02-09 07:00:00
8374,826,2024-01-31 09:00:00,2024-01-31 11:00:00
8375,826,2024-02-07 08:00:00,2024-02-07 09:00:00
8376,826,2024-02-19 06:00:00,2024-02-19 07:00:00
8377,826,2024-02-26 06:00:00,2024-02-26 08:00:00
8378,826,2024-01-25 07:00:00,2024-01-25 09:00:00
8379,826,2024-02-28 08:00:00,2024-02-28 10:00:00
8380,826,2024-01-07 09:00:00,2024-01-07 11:00:00
8381,826,2024-01-28 08:00:00,2024-01-28 09:00:00
8382,826,2024-02-01 08:00:00,2024-02-01 09:00:00
8383,826,2024-01-30 06:00:00,2024-01-30 08:00:00
8384,826,2024-01-29 09:00:00,2024-01-29 10:00:00
8385,826,2024-01-21 06:00:00,2024-01-21 07:00:00
8386,826,2024-01-28 09:00:00,2024-01-28 10:00:00
8387,827,2024-02-03 09:00:00,2024-02-03 11:00:00
8388,827,2024-01-16 06:00:00,2024-01-16 07:00:00
8389,827,2024-01-04 07:00:00,2024-01-04 08:00:00
8390,827,2024-02-22 08:00:00,2024-02-22 10:00:00
8391,827,2024-01-14 09:00:00,2024-01-14 10:00:00
8392,827,2024-01-08 07:00:00,2024-01-08 08:00:00
8393,827,2024-02-26 07:00:00,2024-02-26 09:00:00
8394,827,2024-02-12 07:00:00,2024-02-12 08:00:00
8395,827,2024-02-22 08:00:00,2024-02-22 09:00:00
8396,827,2024-01-23 09:00:00,2024-01-23 11:00:00
8397,827,2024-02-22 09:00:00,2024-02-22 11:00:00
8398,827,2024-02-28 08:00:00,2024-02-28 09:00:00
8399,827,2024-02-25 07:00:00,2024-02-25 08:00:00
8400,827,2024-01-16 09:00:00,2024-01-16 10:00:00
8401,828,2024-02-18 08:00:00,2024-02-18 10:00:00
8402,828,2024-01-22 08:00:00,2024-01-22 09:00:00
8403,828,2024-02-11 07:00:00,2024-02-11 08:00:00
8404,828,2024-02-21 07:00:00,2024-02-21 09:00:00
8405,828,2024-01-14 06:00:00,2024-01-14 07:00:00
8406,828,2024-01-15 09:00:00,2024-01-15 11:00:00
8407,828,2024-02-04 09:00:00,2024-02-04 11:00:00
8408,828,2024-02-24 08:00:00,2024-02-24 10:00:00
8409,828,2024-01-31 06:00:00,2024-01-31 07:00:00
8410,829,2024-01-26 07:00:00,2024-01-26 09:00:00
8411,829,2024-01-10 08:00:00,2024-01-10 10:00:00
8412,829,2024-01-06 06:00:00,2024-01-06 08:00:00
8413,829,2024-02-27 06:00:00,2024-02-27 07:00:00
8414,829,2024-02-24 09:00:00,2024-02-24 10:00:00
8415,829,2024-01-14 09:00:00,2024-01-14 10:00:00
8416,829,2024-01-14 09:00:00,2024-01-14 11:00:00
8417,829,2024-02-26 08:00:00,2024-02-26 09:00:00
8418,829,2024-01-23 06:00:00,2024-01-23 07:00:00
8419,829,2024-02-19 06:00:00,2024-02-19 07:00:00
8420,829,2024-01-22 07:00:00,2024-01-22 08:00:00
8421,830,2024-01-13 07:00:00,2024-01-13 08:00:00
8422,830,2024-02-26 08:00:00,2024-02-26 10:00:00
8423,830,2024-02-19 07:00:00,2024-02-19 09:00:00
8424,830,2024-02-06 08:00:00,2024-02-06 10:00:00
8425,830,2024-02-24 06:00:00,2024-02-24 07:00:00
8426,830,2024-01-03 08:00:00,2024-01-03 09:00:00
8427,831,2024-02-03 09:00:00,2024-02-03 10:00:00
8428,831,2024-01-19 06:00:00,2024-01-19 07:00:00
8429,831,2024-01-27 06:00:00,2024-01-27 08:00:00
8430,831,2024-01-01 09:00:00,2024-01-01 10:00:00
8431,831,2024-02-18 07:00:00,2024-02-18 08:00:00
8432,831,2024-01-24 07:00:00,2024-01-24 08:00:00
8433,831,2024-01-29 07:00:00,2024-01-29 09:00:00
8434,831,2024-02-15 08:00:00,2024-02-15 09:00:00
8435,831,2024-02-04 08:00:00,2024-02-04 10:00:00
8436,831,2024-01-09 09:00:00,2024-01-09 10:00:00
8437,831,2024-01-09 09:00:00,2024-01-09 10:00:00
8438,831,2024-01-12 07:00:00,2024-01-12 08:00:00
8439,831,2024-02-16 06:00:00,2024-02-16 07:00:00
8440,831,2024-02-22 08:00:00,2024-02-22 10:00:00
8441,832,2024-01-22 07:00:00,2024-01-22 09:00:00
8442,832,2024-01-15 06:00:00,2024-01-15 07:00:00
8443,832,2024-01-27 07:00:00,2024-01-27 08:00:00
8444,832,2024-01-07 06:00:00,2024-01-07 07:00:00
8445,832,2024-01-17 07:00:00,2024-01-17 09:00:00
8446,832,2024-02-05 08:00:00,2024-02-05 09:00:00
8447,832,2024-01-05 06:00:00,2024-01-05 07:00:00
8448,832,2024-01-11 09:00:00,2024-01-11 11:00:00
8449,832,2024-01-12 08:00:00,2024-01-12 10:00:00
8450,832,2024-02-01 07:00:00,2024-02-01 08:00:00
8451,832,2024-01-17 08:00:00,2024-01-17 09:00:00
8452,832,2024-02-05 06:00:00,2024-02-05 07:00:00
8453,832,2024-01-01 07:00:00,2024-01-01 09:00:00
8454,832,2024-01-25 08:00:00,2024-01-25 09:00:00
8455,832,2024-01-11 06:00:00,2024-01-11 08:00:00
8456,833,2024-01-26 07:00:00,2024-01-26 09:00:00
8457,833,2024-02-22 06:00:00,2024-02-22 07:00:00
8458,833,2024-02-01 08:00:00,2024-02-01 09:00:00
8459,833,2024-01-17 08:00:00,2024-01-17 10:00:00
8460,833,2024-02-26 09:00:00,2024-02-26 11:00:00
8461,833,2024-02-24 09:00:00,2024-02-24 11:00:00
8462,833,2024-02-15 06:00:00,2024-02-15 08:00:00
8463,833,2024-02-27 07:00:00,2024-02-27 09:00:00
8464,833,2024-01-25 07:00:00,2024-01-25 09:00:00
8465,833,2024-01-12 08:00:00,2024-01-12 09:00:00
8466,833,2024-02-06 09:00:00,2024-02-06 10:00:00
8467,833,2024-01-19 08:00:00,2024-01-19 10:00:00
8468,833,2024-02-11 08:00:00,2024-02-11 09:00:00
8469,834,2024-01-19 09:00:00,2024-01-19 11:00:00
8470,834,2024-01-10 06:00:00,2024-01-10 07:00:00
8471,834,2024-01-15 08:00:00,2024-01-15 09:00:00
8472,834,2024-01-15 09:00:00,2024-01-15 10:00:00
8473,834,2024-01-10 06:00:00,2024-01-10 07:00:00
8474,834,2024-03-01 08:00:00,2024-03-01 09:00:00
8475,834,2024-01-15 06:00:00,2024-01-15 08:00:00
8476,835,2024-02-02 09:00:00,2024-02-02 10:00:00
8477,835,2024-02-07 08:00:00,2024-02-07 09:00:00
8478,835,2024-02-20 08:00:00,2024-02-20 10:00:00
8479,835,2024-01-08 06:00:00,2024-01-08 08:00:00
8480,835,2024-02-19 07:00:00,2024-02-19 08:00:00
8481,835,2024-01-18 08:00:00,2024-01-18 09:00:00
8482,835,2024-01-20 09:00:00,2024-01-20 10:00:00
8483,835,2024-01-13 06:00:00,2024-01-13 08:00:00
8484,835,2024-01-31 06:00:00,2024-01-31 08:00:00
8485,835,2024-02-10 07:00:00,2024-02-10 09:00:00
8486,835,2024-01-26 06:00:00,2024-01-26 08:00:00
8487,836,2024-01-04 09:00:00,2024-01-04 10:00:00
8488,836,2024-01-13 08:00:00,2024-01-13 10:00:00
8489,836,2024-02-08 08:00:00,2024-02-08 10:00:00
8490,836,2024-02-04 07:00:00,2024-02-04 09:00:00
8491,836,2024-02-08 06:00:00,2024-02-08 07:00:00
8492,836,2024-01-19 07:00:00,2024-01-19 09:00:00
8493,836,2024-02-06 09:00:00,2024-02-06 10:00:00
8494,836,2024-01-23 07:00:00,2024-01-23 09:00:00
8495,836,2024-01-10 09:00:00,2024-01-10 10:00:00
8496,836,2024-01-02 06:00:00,2024-01-02 07:00:00
8497,836,2024-01-12 06:00:00,2024-01-12 08:00:00
8498,836,2024-01-06 09:00:00,2024-01-06 10:00:00
8499,836,2024-02-18 09:00:00,2024-02-18 11:00:00
8500,836,2024-01-03 09:00:00,2024-01-03 10:00:00
8501,837,2024-01-29 07:00:00,2024-01-29 09:00:00
8502,837,2024-02-22 07:00:00,2024-02-22 09:00:00
8503,837,2024-01-01 07:00:00,2024-01-01 08:00:00
8504,837,2024-01-25 08:00:00,2024-01-25 10:00:00
8505,837,2024-01-05 07:00:00,2024-01-05 08:00:00
8506,837,2024-02-13 08:00:00,2024-02-13 09:00:00
8507,837,2024-01-06 07:00:00,2024-01-06 09:00:00
8508,837,2024-02-12 07:00:00,2024-02-12 09:00:00
8509,837,2024-02-03 09:00:00,2024-02-03 11:00:00
8510,837,2024-01-08 06:00:00,2024-01-08 08:00:00
8511,837,2024-01-11 08:00:00,2024-01-11 09:00:00
8512,837,2024-02-28 08:00:00,2024-02-28 10:00:00
8513,837,2024-02-19 08:00:00,2024-02-19 10:00:00
8514,837,2024-02-09 07:00:00,2024-02-09 09:00:00
8515,837,2024-02-14 06:00:00,2024-02-14 07:00:00
8516,838,2024-01-21 08:00:00,2024-01-21 09:00:00
8517,838,2024-01-10 08:00:00,2024-01-10 09:00:00
8518,838,2024-02-08 07:00:00,2024-02-08 08:00:00
8519,838,2024-02-09 09:00:00,2024-02-09 10:00:00
8520,838,2024-01-29 06:00:00,2024-01-29 08:00:00
8521,838,2024-02-01 07:00:00,2024-02-01 08:00:00
8522,839,2024-02-14 09:00:00,2024-02-14 10:00:00
8523,839,2024-02-09 09:00:00,2024-02-09 10:00:00
8524,839,2024-02-20 09:00:00,2024-02-20 11:00:00
8525,839,2024-01-29 08:00:00,2024-01-29 09:00:00
8526,839,2024-01-14 07:00:00,2024-01-14 09:00:00
8527,839,2024-02-06 07:00:00,2024-02-06 08:00:00
8528,839,2024-01-05 09:00:00,2024-01-05 10:00:00
8529,839,2024-02-02 09:00:00,2024-02-02 11:00:00
8530,839,2024-01-23 09:00:00,2024-01-23 11:00:00
8531,840,2024-02-03 09:00:00,2024-02-03 10:00:00
8532,840,2024-01-14 06:00:00,2024-01-14 07:00:00
8533,840,2024-02-18 08:00:00,2024-02-18 09:00:00
8534,840,2024-01-05 09:00:00,2024-01-05 11:00:00
8535,840,2024-03-01 08:00:00,2024-03-01 09:00:00
8536,840,2024-02-21 09:00:00,2024-02-21 10:00:00
8537,840,2024-01-28 09:00:00,2024-01-28 10:00:00
8538,840,2024-02-29 08:00:00,2024-02-29 09:00:00
8539,840,2024-01-12 09:00:00,2024-01-12 11:00:00
8540,840,2024-02-22 07:00:00,2024-02-22 08:00:00
8541,840,2024-02-24 06:00:00,2024-02-24 08:00:00
8542,840,2024-01-25 07:00:00,2024-01-25 09:00:00
8543,840,2024-02-22 09:00:00,2024-02-22 10:00:00
8544,840,2024-01-03 06:00:00,2024-01-03 08:00:00
8545,841,2024-01-15 08:00:00,2024-01-15 09:00:00
8546,841,2024-02-11 09:00:00,2024-02-11 11:00:00
8547,841,2024-02-06 09:00:00,2024-02-06 10:00:00
8548,841,2024-01-24 06:00:00,2024-01-24 07:00:00
8549,841,2024-01-27 09:00:00,2024-01-27 11:00:00
8550,841,2024-01-06 08:00:00,2024-01-06 10:00:00
8551,841,2024-02-28 07:00:00,2024-02-28 08:00:00
8552,841,2024-02-29 06:00:00,2024-02-29 08:00:00
8553,842,2024-02-18 08:00:00,2024-02-18 09:00:00
8554,842,2024-01-16 06:00:00,2024-01-16 08:00:00
8555,842,2024-01-11 07:00:00,2024-01-11 08:00:00
8556,842,2024-02-01 06:00:00,2024-02-01 08:00:00
8557,842,2024-01-28 07:00:00,2024-01-28 08:00:00
8558,842,2024-02-02 07:00:00,2024-02-02 08:00:00
8559,842,2024-02-08 07:00:00,2024-02-08 08:00:00
8560,842,2024-01-09 09:00:00,2024-01-09 10:00:00
8561,842,2024-02-27 06:00:00,2024-02-27 08:00:00
8562,842,2024-01-22 09:00:00,2024-01-22 10:00:00
8563,842,2024-01-12 09:00:00,2024-01-12 10:00:00
8564,842,2024-01-01 06:00:00,2024-01-01 08:00:00
8565,842,2024-01-31 06:00:00,2024-01-31 08:00:00
8566,843,2024-01-18 06:00:00,2024-01-18 07:00:00
8567,843,2024-01-15 07:00:00,2024-01-15 09:00:00
8568,843,2024-01-16 07:00:00,2024-01-16 08:00:00
8569,843,2024-01-02 07:00:00,2024-01-02 09:00:00
8570,843,2024-02-23 09:00:00,2024-02-23 10:00:00
8571,843,2024-02-16 07:00:00,2024-02-16 08:00:00
8572,843,2024-02-02 08:00:00,2024-02-02 10:00:00
8573,843,2024-01-22 09:00:00,2024-01-22 10:00:00
8574,843,2024-02-22 06:00:00,2024-02-22 08:00:00
8575,843,2024-02-15 07:00:00,2024-02-15 08:00:00
8576,843,2024-01-03 08:00:00,2024-01-03 10:00:00
8577,843,2024-02-23 08:00:00,2024-02-23 09:00:00
8578,843,2024-02-16 09:00:00,2024-02-16 10:00:00
8579,843,2024-01-31 07:00:00,2024-01-31 08:00:00
8580,843,2024-02-24 06:00:00,2024-02-24 07:00:00
8581,844,2024-01-03 08:00:00,2024-01-03 10:00:00
8582,844,2024-01-07 07:00:00,2024-01-07 09:00:00
8583,844,2024-02-08 06:00:00,2024-02-08 08:00:00
8584,844,2024-01-04 07:00:00,2024-01-04 08:00:00
8585,844,2024-02-27 07:00:00,2024-02-27 08:00:00
8586,845,2024-01-05 08:00:00,2024-01-05 09:00:00
8587,845,2024-01-15 06:00:00,2024-01-15 08:00:00
8588,845,2024-02-11 07:00:00,2024-02-11 09:00:00
8589,845,2024-02-11 09:00:00,2024-02-11 11:00:00
8590,845,2024-02-22 06:00:00,2024-02-22 08:00:00
8591,845,2024-01-22 07:00:00,2024-01-22 08:00:00
8592,846,2024-01-07 09:00:00,2024-01-07 11:00:00
8593,846,2024-01-21 07:00:00,2024-01-21 09:00:00
8594,846,2024-02-15 06:00:00,2024-02-15 08:00:00
8595,846,2024-02-29 06:00:00,2024-02-29 07:00:00
8596,846,2024-01-28 08:00:00,2024-01-28 10:00:00
8597,846,2024-02-25 07:00:00,2024-02-25 09:00:00
8598,847,2024-02-09 08:00:00,2024-02-09 09:00:00
8599,847,2024-03-01 09:00:00,2024-03-01 11:00:00
8600,847,2024-02-07 09:00:00,2024-02-07 11:00:00
8601,847,2024-02-22 09:00:00,2024-02-22 11:00:00
8602,847,2024-01-13 08:00:00,2024-01-13 09:00:00
8603,847,2024-01-02 06:00:00,2024-01-02 07:00:00
8604,847,2024-02-11 06:00:00,2024-02-11 07:00:00
8605,847,2024-01-18 08:00:00,2024-01-18 09:00:00
8606,847,2024-01-26 06:00:00,2024-01-26 07:00:00
8607,847,2024-01-08 06:00:00,2024-01-08 07:00:00
8608,847,2024-02-07 06:00:00,2024-02-07 07:00:00
8609,847,2024-02-07 07:00:00,2024-02-07 09:00:00
8610,847,2024-01-07 07:00:00,2024-01-07 08:00:00
8611,848,2024-02-20 06:00:00,2024-02-20 08:00:00
8612,848,2024-02-13 09:00:00,2024-02-13 10:00:00
8613,848,2024-01-18 09:00:00,2024-01-18 11:00:00
8614,848,2024-01-20 09:00:00,2024-01-20 11:00:00
8615,848,2024-01-22 09:00:00,2024-01-22 10:00:00
8616,848,2024-01-17 06:00:00,2024-01-17 07:00:00
8617,848,2024-01-29 08:00:00,2024-01-29 09:00:00
8618,848,2024-01-28 07:00:00,2024-01-28 09:00:00
8619,848,2024-01-24 07:00:00,2024-01-24 09:00:00
8620,848,2024-02-05 07:00:00,2024-02-05 08:00:00
8621,848,2024-02-08 08:00:00,2024-02-08 10:00:00
8622,849,2024-02-12 08:00:00,2024-02-12 10:00:00
8623,849,2024-02-27 07:00:00,2024-02-27 09:00:00
8624,849,2024-02-10 07:00:00,2024-02-10 09:00:00
8625,849,2024-02-10 08:00:00,2024-02-10 10:00:00
8626,849,2024-02-12 08:00:00,2024-02-12 10:00:00
8627,849,2024-01-07 06:00:00,2024-01-07 08:00:00
8628,849,2024-01-26 06:00:00,2024-01-26 08:00:00
8629,850,2024-01-26 09:00:00,2024-01-26 11:00:00
8630,850,2024-01-10 07:00:00,2024-01-10 08:00:00
8631,850,2024-01-02 07:00:00,2024-01-02 08:00:00
8632,850,2024-02-13 07:00:00,2024-02-13 09:00:00
8633,850,2024-01-08 09:00:00,2024-01-08 10:00:00
8634,850,2024-01-15 09:00:00,2024-01-15 11:00:00
8635,850,2024-01-14 07:00:00,2024-01-14 08:00:00
8636,850,2024-02-02 08:00:00,2024-02-02 09:00:00
8637,850,2024-02-24 07:00:00,2024-02-24 08:00:00
8638,850,2024-01-19 07:00:00,2024-01-19 08:00:00
8639,850,2024-02-04 09:00:00,2024-02-04 10:00:00
8640,850,2024-01-16 07:00:00,2024-01-16 09:00:00
8641,851,2024-02-08 09:00:00,2024-02-08 11:00:00
8642,851,2024-02-17 08:00:00,2024-02-17 09:00:00
8643,851,2024-01-17 08:00:00,2024-01-17 09:00:00
8644,851,2024-01-04 06:00:00,2024-01-04 08:00:00
8645,851,2024-02-15 08:00:00,2024-02-15 09:00:00
8646,851,2024-02-27 07:00:00,2024-02-27 09:00:00
8647,851,2024-01-21 07:00:00,2024-01-21 08:00:00
8648,851,2024-02-20 06:00:00,2024-02-20 08:00:00
8649,851,2024-01-01 07:00:00,2024-01-01 08:00:00
8650,851,2024-01-05 06:00:00,2024-01-05 08:00:00
8651,851,2024-01-02 06:00:00,2024-01-02 07:00:00
8652,851,2024-02-14 08:00:00,2024-02-14 10:00:00
8653,851,2024-02-22 07:00:00,2024-02-22 08:00:00
8654,851,2024-02-15 06:00:00,2024-02-15 08:00:00
8655,851,2024-01-09 08:00:00,2024-01-09 10:00:00
8656,852,2024-02-16 07:00:00,2024-02-16 08:00:00
8657,852,2024-02-18 09:00:00,2024-02-18 10:00:00
8658,852,2024-02-11 08:00:00,2024-02-11 09:00:00
8659,852,2024-01-18 09:00:00,2024-01-18 11:00:00
8660,852,2024-01-06 09:00:00,2024-01-06 11:00:00
8661,852,2024-01-23 07:00:00,2024-01-23 09:00:00
8662,852,2024-01-12 08:00:00,2024-01-12 09:00:00
8663,852,2024-02-29 06:00:00,2024-02-29 07:00:00
8664,852,2024-02-24 07:00:00,2024-02-24 09:00:00
8665,853,2024-01-06 06:00:00,2024-01-06 08:00:00
8666,853,2024-02-14 08:00:00,2024-02-14 09:00:00
8667,853,2024-03-01 07:00:00,2024-03-01 08:00:00
8668,853,2024-01-12 08:00:00,2024-01-12 09:00:00
8669,853,2024-02-27 07:00:00,2024-02-27 08:00:00
8670,853,2024-02-12 08:00:00,2024-02-12 10:00:00
8671,853,2024-02-08 08:00:00,2024-02-08 09:00:00
8672,854,2024-01-05 06:00:00,2024-01-05 07:00:00
8673,854,2024-01-01 09:00:00,2024-01-01 11:00:00
8674,854,2024-01-20 09:00:00,2024-01-20 10:00:00
8675,854,2024-02-25 06:00:00,2024-02-25 07:00:00
8676,854,2024-01-30 08:00:00,2024-01-30 09:00:00
8677,854,2024-02-21 06:00:00,2024-02-21 07:00:00
8678,854,2024-02-22 07:00:00,2024-02-22 08:00:00
8679,854,2024-02-04 07:00:00,2024-02-04 09:00:00
8680,854,2024-01-16 07:00:00,2024-01-16 08:00:00
8681,854,2024-01-12 08:00:00,2024-01-12 10:00:00
8682,854,2024-02-20 07:00:00,2024-02-20 08:00:00
8683,854,2024-01-15 06:00:00,2024-01-15 07:00:00
8684,854,2024-01-19 06:00:00,2024-01-19 07:00:00
8685,855,2024-02-13 06:00:00,2024-02-13 08:00:00
8686,855,2024-02-29 08:00:00,2024-02-29 10:00:00
8687,855,2024-01-28 08:00:00,2024-01-28 09:00:00
8688,855,2024-01-01 07:00:00,2024-01-01 09:00:00
8689,855,2024-01-29 09:00:00,2024-01-29 10:00:00
8690,856,2024-02-13 08:00:00,2024-02-13 09:00:00
8691,856,2024-02-04 09:00:00,2024-02-04 10:00:00
8692,856,2024-02-25 06:00:00,2024-02-25 07:00:00
8693,856,2024-01-02 09:00:00,2024-01-02 10:00:00
8694,856,2024-02-26 06:00:00,2024-02-26 08:00:00
8695,856,2024-02-01 07:00:00,2024-02-01 08:00:00
8696,856,2024-01-25 08:00:00,2024-01-25 09:00:00
8697,857,2024-01-22 06:00:00,2024-01-22 07:00:00
8698,857,2024-01-06 09:00:00,2024-01-06 11:00:00
8699,857,2024-01-08 06:00:00,2024-01-08 08:00:00
8700,857,2024-02-06 06:00:00,2024-02-06 08:00:00
8701,857,2024-01-09 07:00:00,2024-01-09 08:00:00
8702,857,2024-02-11 07:00:00,2024-02-11 08:00:00
8703,857,2024-02-19 07:00:00,2024-02-19 09:00:00
8704,857,2024-01-03 08:00:00,2024-01-03 09:00:00
8705,857,2024-01-04 09:00:00,2024-01-04 11:00:00
8706,857,2024-02-20 07:00:00,2024-02-20 08:00:00
8707,857,2024-01-29 07:00:00,2024-01-29 09:00:00
8708,857,2024-01-26 08:00:00,2024-01-26 10:00:00
8709,857,2024-02-26 08:00:00,2024-02-26 09:00:00
8710,857,2024-02-12 08:00:00,2024-02-12 09:00:00
8711,858,2024-02-07 07:00:00,2024-02-07 08:00:00
8712,858,2024-02-06 08:00:00,2024-02-06 09:00:00
8713,858,2024-02-29 09:00:00,2024-02-29 10:00:00
8714,858,2024-01-01 09:00:00,2024-01-01 10:00:00
8715,858,2024-01-18 09:00:00,2024-01-18 11:00:00
8716,858,2024-02-05 08:00:00,2024-02-05 10:00:00
8717,859,2024-02-08 08:00:00,2024-02-08 09:00:00
8718,859,2024-01-09 07:00:00,2024-01-09 09:00:00
8719,859,2024-01-18 09:00:00,2024-01-18 10:00:00
8720,859,2024-01-27 07:00:00,2024-01-27 08:00:00
8721,859,2024-01-22 09:00:00,2024-01-22 10:00:00
8722,859,2024-01-01 06:00:00,2024-01-01 08:00:00
8723,859,2024-01-17 06:00:00,2024-01-17 08:00:00
8724,859,2024-02-09 08:00:00,2024-02-09 10:00:00
8725,859,2024-02-10 09:00:00,2024-02-10 10:00:00
8726,859,2024-02-18 08:00:00,2024-02-18 10:00:00
8727,859,2024-02-20 08:00:00,2024-02-20 09:00:00
8728,859,2024-02-26 07:00:00,2024-02-26 09:00:00
8729,859,2024-02-29 09:00:00,2024-02-29 11:00:00
8730,859,2024-01-10 09:00:00,2024-01-10 11:00:00
8731,860,2024-02-02 09:00:00,2024-02-02 11:00:00
8732,860,2024-01-28 07:00:00,2024-01-28 08:00:00
8733,860,2024-01-26 06:00:00,2024-01-26 07:00:00
8734,860,2024-01-13 06:00:00,2024-01-13 08:00:00
8735,860,2024-01-09 07:00:00,2024-01-09 08:00:00
8736,860,2024-02-08 08:00:00,2024-02-08 10:00:00
8737,860,2024-01-04 06:00:00,2024-01-04 08:00:00
8738,860,2024-01-10 08:00:00,2024-01-10 09:00:00
8739,860,2024-02-11 07:00:00,2024-02-11 08:00:00
8740,860,2024-01-19 07:00:00,2024-01-19 09:00:00
8741,860,2024-01-02 06:00:00,2024-01-02 07:00:00
8742,860,2024-01-31 08:00:00,2024-01-31 10:00:00
8743,860,2024-01-26 09:00:00,2024-01-26 11:00:00
8744,860,2024-01-31 07:00:00,2024-01-31 08:00:00
8745,861,2024-01-25 06:00:00,2024-01-25 08:00:00
8746,861,2024-02-06 08:00:00,2024-02-06 10:00:00
8747,861,2024-03-01 07:00:00,2024-03-01 08:00:00
8748,861,2024-01-07 09:00:00,2024-01-07 11:00:00
8749,861,2024-02-25 08:00:00,2024-02-25 10:00:00
8750,861,2024-02-21 07:00:00,2024-02-21 08:00:00
8751,861,2024-02-22 09:00:00,2024-02-22 10:00:00
8752,861,2024-01-12 09:00:00,2024-01-12 10:00:00
8753,861,2024-01-11 06:00:00,2024-01-11 07:00:00
8754,862,2024-01-31 06:00:00,2024-01-31 08:00:00
